/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_39_952.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_39_952.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_39_952.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_021.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_021.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_021.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_095.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_095.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_095.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_173.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_173.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_173.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_248.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_248.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_248.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_315.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_315.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_315.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_391.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_391.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_391.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_464.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_464.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_464.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_533.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_533.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_533.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_606.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_606.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_606.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_677.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_677.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_677.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_752.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_752.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_752.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_822.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_822.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_822.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_897.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_897.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_897.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_40_968.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_40_968.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_40_968.jpg, 0
/Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2017_07_22_23_34_41_044.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2017_07_22_23_34_41_044.jpg, /Users/Toda/Udacity/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2017_07_22_23_34_41_044.jpg, 0
